file{ path = "sprites/destructibles/bush.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/bush.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/cabbagge_green.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/cabbagge_grey.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/cabbagge_red.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/cabbagge_violet.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/cabbagge_yellow.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_dark_green.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_dark_green_1.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_grass_dark_green_3.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_grass_dark_green_5.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_grass_dark_green_7.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_green.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_green_1.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_green_3.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_green_5.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_green_7.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_square.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/grass_square.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/plant_cabbage.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/rock_golden.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/rock_grey.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/rocks_and_signpost.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/sandbox_fruit.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/stone.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/stone_brown.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/stone_white.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/vase.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/vase.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/vase_round.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/vase_round_broken.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/vase_round_purple.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/destructibles/zoria_rock.dat", author = "DragonDePlatino", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door.png", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door_big_key.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door_boss_key.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door_normal.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door_small_key.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door_small_key_block.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door_very_weak_wall.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door_weak_block.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/door_weak_wall.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_door_small_green.dat", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_door_small_green.png", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_door_small_wooden.dat", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_door_small_wooden.png", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_door_stone.dat", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_door_stone.png", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_door_wooden.dat", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_door_wooden.png", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/doors/sideview_outside_door.dat", author = "DragonDePlatino", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bee_guard.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bee_guard.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bee_guard_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/arbror_root.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/arbror_root.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/drakomos.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/drakomos.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/drakomos_head.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/drakomos_lava.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/drakomos_lava.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/firebird.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/firebird.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/flora.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/flora.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/flora_eye.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/gelidrak.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/gelidrak.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/gelidrak_head.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/gelidrak_tail.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/giant_spider.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/giant_spider.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/khorneth.dat", author = "@PyroNet", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/khorneth.png", author = "@PyroNet", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/khorneth_left_blade.dat", author = "@PyroNet", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/khorneth_right_blade.dat", author = "@PyroNet", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/khotor.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/khotor.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/papillosaur_king.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/papillosaur_king.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/poutroxor.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/poutroxor.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/poutroxor_head.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/poutroxor_skeleton.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/teleido", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/teleido/teleido_warrior.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/teleido/teleido_warrior.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/teleido/teleido_wizard.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bosses/teleido/teleido_wizard.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bullblin_blue.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bullblin_blue.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bullblin_blue_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bullblin_red.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bullblin_red.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bullblin_red_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/chameleon.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/chameleon.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/clucko.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/clucko.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/crow.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/crow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/death.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/dogman_blue.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/dogman_blue.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/dogman_red.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/dogman_red.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_blue.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_blue.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_blue_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_green.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_green.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_green_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_red.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_red.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/duck_soldier_red_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/enemy_killed.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/enemy_killed.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/evil_tile.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/fire_circle.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/fire_circle.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/flame.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/globul.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/globul.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/goblin_axe.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/goblin_club.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/goblin_green.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/goblin_green.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/goblin_green_slingshot.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/goblin_shaman_fire.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/ice_block.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/iceball.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/lizard.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/lizard.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/lizard_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/mandible.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/mandible.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/minillosaur_egg.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/minillosaur_egg_fixed.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/minillosaur_egg_thrown.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pig_soldier_blue.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pig_soldier_blue.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pig_soldier_blue_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pig_soldier_red.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pig_soldier_red.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pig_soldier_red_weapon.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pterobat.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pterobat.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/shamablin_fire.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/skeletor.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/skeletor.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/skelfos.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/skelfos.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/skullbat.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/skullbat.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_cyan.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_cyan.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_egg.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_green.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_green.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_green_small.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_purple.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_purple.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_red.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_red.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_yellow.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/slime_yellow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/soldier.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/soldier.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/soldier_feather.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/soldier_sword.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/soldier_sword.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/spider.dat", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/spider.png", author = "Newlink", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/wings_evil.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/arrow.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/arrow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bomb.dat", author = "Bertram, hyptosis", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/boomerang1.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/crystal.dat", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/crystal_block.dat", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/dark0.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/dark1.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/dark2.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/dark3.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/explosion.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/explosion.png", author = "Bertram, hyptosis", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/fountain v1.1.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hookshot.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hookshot.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/items.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/items.png", author = "Diarandor, Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/rupee_icon.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/shadow.dat", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/shadow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/star.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/zoria.png", author = "DragonDePlatino, Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/fall_on_hole.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/fall_on_hole_effect.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/lava_splash.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/lava_splash_effect.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/leaves.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/leaves.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/walking_ground_effects.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/water_splash.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/ground_effects/water_splash_effect.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_boomerang.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_bow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_grabbing.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_hookshot.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_jumping.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_miscellaneous.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_on_shield.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_plunging.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_running.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_running_on_sword.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_seashell_flute.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_shovel.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_spin_attack.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_swimming.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_sword_brandish.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_sword_loading.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_sword_tapping.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran2_victory.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_boomerang.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_bow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_grabbing.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_hookshot.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_jumping.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_miscellaneous.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_on_shield.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_plunging.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_running.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_running_on_sword.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_seashell_flute.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_shovel.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_spin_attack.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_swimming.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_sword_brandish.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_sword_loading.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_sword_tapping.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran3_victory.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_boomerang v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_boomerang.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_bow v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_bow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_grabbing.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_hookshot v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_hookshot.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_jumping.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_miscellaneous.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_on_shield.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_plunging.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_running.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_running_on_sword v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_running_on_sword.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_seashell_flute v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_seashell_flute.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_shovel v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_shovel.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_spin_attack v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_spin_attack.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_swimming.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_sword_brandish v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_sword_brandish.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_sword_loading v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_sword_loading.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_sword_tapping v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_sword_tapping.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_victory v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/eldran_victory.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/ground1.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/ground2.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/hero_on_shield v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/loading_sword_magic.png", author = "Diarandor", license = "CC BY-SA 4.0" }
